"","District","Name","TEA","NCES","Charter","Student_Population","Subject","Score"
"6995",226801,"TEXAS LEADERSHIP","I","12","Y","Special","Math","38"
"6996",226801,"TEXAS LEADERSHIP","I","12","Y","Special","Reading","31"
"6997",226903,"SAN ANGELO ISD","C","12","N","All","Math","41"
"6998",226903,"SAN ANGELO ISD","C","12","N","All","Reading","36"
"6999",226903,"SAN ANGELO ISD","C","12","N","Econ_Dis","Math","31"
"7000",226903,"SAN ANGELO ISD","C","12","N","Econ_Dis","Reading","25"
"7001",226903,"SAN ANGELO ISD","C","12","N","Female","Math","43"
"7002",226903,"SAN ANGELO ISD","C","12","N","Female","Reading","42"
"7003",226903,"SAN ANGELO ISD","C","12","N","Male","Math","40"
"7004",226903,"SAN ANGELO ISD","C","12","N","Male","Reading","30"
"7005",226903,"SAN ANGELO ISD","C","12","N","At_Risk","Math","17"
"7006",226903,"SAN ANGELO ISD","C","12","N","At_Risk","Reading","10"
"7007",226903,"SAN ANGELO ISD","C","12","N","Special","Math","34"
"7008",226903,"SAN ANGELO ISD","C","12","N","Special","Reading","24"
"7009",226906,"WALL ISD","D","41","N","All","Math","80"
"7010",226906,"WALL ISD","D","41","N","All","Reading","66"
"7011",226906,"WALL ISD","D","41","N","Econ_Dis","Math","75"
"7012",226906,"WALL ISD","D","41","N","Econ_Dis","Reading","31"
"7013",226906,"WALL ISD","D","41","N","Female","Math","74"
"7014",226906,"WALL ISD","D","41","N","Female","Reading","61"
"7015",226906,"WALL ISD","D","41","N","Male","Math","86"
"7016",226906,"WALL ISD","D","41","N","Male","Reading","73"
"7017",226906,"WALL ISD","D","41","N","At_Risk","Math","47"
"7018",226906,"WALL ISD","D","41","N","At_Risk","Reading","18"
"7019",226906,"WALL ISD","D","41","N","Special","Math","70"
"7020",226906,"WALL ISD","D","41","N","Special","Reading","60"
"7021",226907,"GRAPE CREEK ISD","D","41","N","All","Math","28"
"7022",226907,"GRAPE CREEK ISD","D","41","N","All","Reading","24"
"7023",226907,"GRAPE CREEK ISD","D","41","N","Econ_Dis","Math","24"
"7024",226907,"GRAPE CREEK ISD","D","41","N","Econ_Dis","Reading","16"
"7025",226907,"GRAPE CREEK ISD","D","41","N","Female","Math","23"
"7026",226907,"GRAPE CREEK ISD","D","41","N","Female","Reading","30"
"7027",226907,"GRAPE CREEK ISD","D","41","N","Male","Math","33"
"7028",226907,"GRAPE CREEK ISD","D","41","N","Male","Reading","18"
"7029",226907,"GRAPE CREEK ISD","D","41","N","At_Risk","Math","17"
"7030",226907,"GRAPE CREEK ISD","D","41","N","At_Risk","Reading","7"
"7031",226907,"GRAPE CREEK ISD","D","41","N","Special","Math","16"
"7032",226907,"GRAPE CREEK ISD","D","41","N","Special","Reading","21"
"7033",227803,"WAYSIDE SCHOOLS","I","11","Y","All","Math","37"
"7034",227803,"WAYSIDE SCHOOLS","I","11","Y","All","Reading","32"
"7035",227803,"WAYSIDE SCHOOLS","I","11","Y","Econ_Dis","Math","29"
"7036",227803,"WAYSIDE SCHOOLS","I","11","Y","Econ_Dis","Reading","22"
"7037",227803,"WAYSIDE SCHOOLS","I","11","Y","Female","Math","42"
"7038",227803,"WAYSIDE SCHOOLS","I","11","Y","Female","Reading","42"
"7039",227803,"WAYSIDE SCHOOLS","I","11","Y","Male","Math","33"
"7040",227803,"WAYSIDE SCHOOLS","I","11","Y","Male","Reading","23"
"7041",227803,"WAYSIDE SCHOOLS","I","11","Y","At_Risk","Math","34"
"7042",227803,"WAYSIDE SCHOOLS","I","11","Y","At_Risk","Reading","26"
"7043",227803,"WAYSIDE SCHOOLS","I","11","Y","Special","Math","21"
"7044",227803,"WAYSIDE SCHOOLS","I","11","Y","Special","Reading","21"
"7045",227804,"NYOS CHARTER SCHOOL","I","11","Y","All","Math","49"
"7046",227804,"NYOS CHARTER SCHOOL","I","11","Y","All","Reading","63"
"7047",227804,"NYOS CHARTER SCHOOL","I","11","Y","Econ_Dis","Math","21"
"7048",227804,"NYOS CHARTER SCHOOL","I","11","Y","Econ_Dis","Reading","42"
"7049",227804,"NYOS CHARTER SCHOOL","I","11","Y","Female","Math","47"
"7050",227804,"NYOS CHARTER SCHOOL","I","11","Y","Female","Reading","66"
"7051",227804,"NYOS CHARTER SCHOOL","I","11","Y","Male","Math","50"
"7052",227804,"NYOS CHARTER SCHOOL","I","11","Y","Male","Reading","59"
"7053",227804,"NYOS CHARTER SCHOOL","I","11","Y","At_Risk","Math","25"
"7054",227804,"NYOS CHARTER SCHOOL","I","11","Y","At_Risk","Reading","46"
"7055",227804,"NYOS CHARTER SCHOOL","I","11","Y","Special","Math","0"
"7056",227804,"NYOS CHARTER SCHOOL","I","11","Y","Special","Reading","20"
"7057",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","I","11","Y","All","Math","42"
"7058",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","I","11","Y","All","Reading","38"
"7059",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","I","11","Y","Econ_Dis","Math","32"
"7060",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","I","11","Y","Econ_Dis","Reading","27"
"7061",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","I","11","Y","Female","Math","36"
"7062",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","I","11","Y","Female","Reading","40"
"7063",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","I","11","Y","Male","Math","47"
"7064",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","I","11","Y","Male","Reading","37"
"7065",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","I","11","Y","At_Risk","Math","31"
"7066",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","I","11","Y","At_Risk","Reading","25"
"7067",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","I","11","Y","Special","Math","21"
"7068",227816,"HARMONY SCIENCE ACADEMY (AUSTIN)","I","11","Y","Special","Reading","16"
"7069",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","I","11","Y","All","Math","50"
"7070",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","I","11","Y","All","Reading","55"
"7071",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","I","11","Y","Econ_Dis","Math","23"
"7072",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","I","11","Y","Econ_Dis","Reading","27"
"7073",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","I","11","Y","Female","Math","53"
"7074",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","I","11","Y","Female","Reading","53"
"7075",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","I","11","Y","Male","Math","48"
"7076",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","I","11","Y","Male","Reading","57"
"7077",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","I","11","Y","At_Risk","Math","22"
"7078",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","I","11","Y","At_Risk","Reading","33"
"7079",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","I","11","Y","Special","Math","0"
"7080",227819,"UNIVERSITY OF TEXAS ELEMENTARY CHA","I","11","Y","Special","Reading","0"
"7081",227820,"KIPP TEXAS PUBLIC SCHOOLS","I","11","Y","All","Math","45"
"7082",227820,"KIPP TEXAS PUBLIC SCHOOLS","I","11","Y","All","Reading","40"
"7083",227820,"KIPP TEXAS PUBLIC SCHOOLS","I","11","Y","Econ_Dis","Math","43"
"7084",227820,"KIPP TEXAS PUBLIC SCHOOLS","I","11","Y","Econ_Dis","Reading","38"
"7085",227820,"KIPP TEXAS PUBLIC SCHOOLS","I","11","Y","Female","Math","43"
"7086",227820,"KIPP TEXAS PUBLIC SCHOOLS","I","11","Y","Female","Reading","44"
"7087",227820,"KIPP TEXAS PUBLIC SCHOOLS","I","11","Y","Male","Math","46"
"7088",227820,"KIPP TEXAS PUBLIC SCHOOLS","I","11","Y","Male","Reading","36"
"7089",227820,"KIPP TEXAS PUBLIC SCHOOLS","I","11","Y","At_Risk","Math","42"
"7090",227820,"KIPP TEXAS PUBLIC SCHOOLS","I","11","Y","At_Risk","Reading","36"
"7091",227820,"KIPP TEXAS PUBLIC SCHOOLS","I","11","Y","Special","Math","30"
"7092",227820,"KIPP TEXAS PUBLIC SCHOOLS","I","11","Y","Special","Reading","26"
"7093",227821,"AUSTIN DISCOVERY SCHOOL","I","11","Y","All","Math","32"
"7094",227821,"AUSTIN DISCOVERY SCHOOL","I","11","Y","All","Reading","48"
"7095",227821,"AUSTIN DISCOVERY SCHOOL","I","11","Y","Econ_Dis","Math","43"
"7096",227821,"AUSTIN DISCOVERY SCHOOL","I","11","Y","Econ_Dis","Reading","57"
"7097",227821,"AUSTIN DISCOVERY SCHOOL","I","11","Y","Female","Math","35"
"7098",227821,"AUSTIN DISCOVERY SCHOOL","I","11","Y","Female","Reading","61"
"7099",227821,"AUSTIN DISCOVERY SCHOOL","I","11","Y","Male","Math","30"
"7100",227821,"AUSTIN DISCOVERY SCHOOL","I","11","Y","Male","Reading","37"
"7101",227821,"AUSTIN DISCOVERY SCHOOL","I","11","Y","At_Risk","Math","14"
"7102",227821,"AUSTIN DISCOVERY SCHOOL","I","11","Y","At_Risk","Reading","43"
"7103",227821,"AUSTIN DISCOVERY SCHOOL","I","11","Y","Special","Math","13"
"7104",227821,"AUSTIN DISCOVERY SCHOOL","I","11","Y","Special","Reading","38"
"7105",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS","I","11","Y","All","Math","14"
"7106",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS","I","11","Y","All","Reading","5"
"7107",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS","I","11","Y","Econ_Dis","Math","13"
"7108",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS","I","11","Y","Econ_Dis","Reading","4"
"7109",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS","I","11","Y","Female","Math","13"
"7110",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS","I","11","Y","Female","Reading","5"
"7111",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS","I","11","Y","Male","Math","16"
"7112",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS","I","11","Y","Male","Reading","5"
"7113",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS","I","11","Y","At_Risk","Math","12"
"7114",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS","I","11","Y","At_Risk","Reading","1"
"7115",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS","I","11","Y","Special","Math","0"
"7116",227825,"AUSTIN ACHIEVE PUBLIC SCHOOLS","I","11","Y","Special","Reading","0"
"7117",227901,"AUSTIN ISD","A","11","N","All","Math","54"
"7118",227901,"AUSTIN ISD","A","11","N","All","Reading","51"
"7119",227901,"AUSTIN ISD","A","11","N","Econ_Dis","Math","39"
"7120",227901,"AUSTIN ISD","A","11","N","Econ_Dis","Reading","34"
"7121",227901,"AUSTIN ISD","A","11","N","Female","Math","52"
"7122",227901,"AUSTIN ISD","A","11","N","Female","Reading","54"
"7123",227901,"AUSTIN ISD","A","11","N","Male","Math","55"
"7124",227901,"AUSTIN ISD","A","11","N","Male","Reading","49"
"7125",227901,"AUSTIN ISD","A","11","N","At_Risk","Math","42"
"7126",227901,"AUSTIN ISD","A","11","N","At_Risk","Reading","36"
"7127",227901,"AUSTIN ISD","A","11","N","Special","Math","30"
"7128",227901,"AUSTIN ISD","A","11","N","Special","Reading","26"
"7129",227904,"PFLUGERVILLE ISD","B","21","N","All","Math","47"
"7130",227904,"PFLUGERVILLE ISD","B","21","N","All","Reading","48"
"7131",227904,"PFLUGERVILLE ISD","B","21","N","Econ_Dis","Math","32"
"7132",227904,"PFLUGERVILLE ISD","B","21","N","Econ_Dis","Reading","35"
"7133",227904,"PFLUGERVILLE ISD","B","21","N","Female","Math","45"
"7134",227904,"PFLUGERVILLE ISD","B","21","N","Female","Reading","49"
"7135",227904,"PFLUGERVILLE ISD","B","21","N","Male","Math","49"
"7136",227904,"PFLUGERVILLE ISD","B","21","N","Male","Reading","46"
"7137",227904,"PFLUGERVILLE ISD","B","21","N","At_Risk","Math","26"
"7138",227904,"PFLUGERVILLE ISD","B","21","N","At_Risk","Reading","25"
"7139",227904,"PFLUGERVILLE ISD","B","21","N","Special","Math","26"
"7140",227904,"PFLUGERVILLE ISD","B","21","N","Special","Reading","23"
"7141",227907,"MANOR ISD","B","41","N","All","Math","41"
"7142",227907,"MANOR ISD","B","41","N","All","Reading","35"
"7143",227907,"MANOR ISD","B","41","N","Econ_Dis","Math","38"
"7144",227907,"MANOR ISD","B","41","N","Econ_Dis","Reading","30"
"7145",227907,"MANOR ISD","B","41","N","Female","Math","39"
"7146",227907,"MANOR ISD","B","41","N","Female","Reading","38"
"7147",227907,"MANOR ISD","B","41","N","Male","Math","43"
"7148",227907,"MANOR ISD","B","41","N","Male","Reading","32"
"7149",227907,"MANOR ISD","B","41","N","At_Risk","Math","36"
"7150",227907,"MANOR ISD","B","41","N","At_Risk","Reading","30"
"7151",227907,"MANOR ISD","B","41","N","Special","Math","30"
"7152",227907,"MANOR ISD","B","41","N","Special","Reading","28"
"7153",227909,"EANES ISD","B","21","N","All","Math","75"
"7154",227909,"EANES ISD","B","21","N","All","Reading","72"
"7155",227909,"EANES ISD","B","21","N","Econ_Dis","Math","59"
"7156",227909,"EANES ISD","B","21","N","Econ_Dis","Reading","47"
"7157",227909,"EANES ISD","B","21","N","Female","Math","76"
"7158",227909,"EANES ISD","B","21","N","Female","Reading","78"
"7159",227909,"EANES ISD","B","21","N","Male","Math","74"
"7160",227909,"EANES ISD","B","21","N","Male","Reading","66"
"7161",227909,"EANES ISD","B","21","N","At_Risk","Math","55"
"7162",227909,"EANES ISD","B","21","N","At_Risk","Reading","39"
"7163",227909,"EANES ISD","B","21","N","Special","Math","42"
"7164",227909,"EANES ISD","B","21","N","Special","Reading","32"
"7165",227910,"DEL VALLE ISD","B","41","N","All","Math","29"
"7166",227910,"DEL VALLE ISD","B","41","N","All","Reading","28"
"7167",227910,"DEL VALLE ISD","B","41","N","Econ_Dis","Math","28"
"7168",227910,"DEL VALLE ISD","B","41","N","Econ_Dis","Reading","27"
"7169",227910,"DEL VALLE ISD","B","41","N","Female","Math","28"
"7170",227910,"DEL VALLE ISD","B","41","N","Female","Reading","32"
"7171",227910,"DEL VALLE ISD","B","41","N","Male","Math","30"
"7172",227910,"DEL VALLE ISD","B","41","N","Male","Reading","24"
"7173",227910,"DEL VALLE ISD","B","41","N","At_Risk","Math","23"
"7174",227910,"DEL VALLE ISD","B","41","N","At_Risk","Reading","22"
"7175",227910,"DEL VALLE ISD","B","41","N","Special","Math","25"
"7176",227910,"DEL VALLE ISD","B","41","N","Special","Reading","19"
"7177",227912,"LAGO VISTA ISD","G","31","N","All","Math","57"
"7178",227912,"LAGO VISTA ISD","G","31","N","All","Reading","64"
"7179",227912,"LAGO VISTA ISD","G","31","N","Econ_Dis","Math","30"
"7180",227912,"LAGO VISTA ISD","G","31","N","Econ_Dis","Reading","30"
"7181",227912,"LAGO VISTA ISD","G","31","N","Female","Math","48"
"7182",227912,"LAGO VISTA ISD","G","31","N","Female","Reading","62"
"7183",227912,"LAGO VISTA ISD","G","31","N","Male","Math","67"
"7184",227912,"LAGO VISTA ISD","G","31","N","Male","Reading","67"
"7185",227912,"LAGO VISTA ISD","G","31","N","At_Risk","Math","26"
"7186",227912,"LAGO VISTA ISD","G","31","N","At_Risk","Reading","30"
"7187",227912,"LAGO VISTA ISD","G","31","N","Special","Math","38"
"7188",227912,"LAGO VISTA ISD","G","31","N","Special","Reading","50"
"7189",227913,"LAKE TRAVIS ISD","B","21","N","All","Math","66"
"7190",227913,"LAKE TRAVIS ISD","B","21","N","All","Reading","63"
"7191",227913,"LAKE TRAVIS ISD","B","21","N","Econ_Dis","Math","42"
"7192",227913,"LAKE TRAVIS ISD","B","21","N","Econ_Dis","Reading","40"
"7193",227913,"LAKE TRAVIS ISD","B","21","N","Female","Math","63"
"7194",227913,"LAKE TRAVIS ISD","B","21","N","Female","Reading","67"
"7195",227913,"LAKE TRAVIS ISD","B","21","N","Male","Math","69"
"7196",227913,"LAKE TRAVIS ISD","B","21","N","Male","Reading","60"
"7197",227913,"LAKE TRAVIS ISD","B","21","N","At_Risk","Math","50"
"7198",227913,"LAKE TRAVIS ISD","B","21","N","At_Risk","Reading","34"
"7199",227913,"LAKE TRAVIS ISD","B","21","N","Special","Math","31"
"7200",227913,"LAKE TRAVIS ISD","B","21","N","Special","Reading","23"
"7201",228901,"GROVETON ISD","H","43","N","All","Math","54"
"7202",228901,"GROVETON ISD","H","43","N","All","Reading","35"
"7203",228901,"GROVETON ISD","H","43","N","Econ_Dis","Math","39"
"7204",228901,"GROVETON ISD","H","43","N","Econ_Dis","Reading","25"
"7205",228901,"GROVETON ISD","H","43","N","Female","Math","48"
"7206",228901,"GROVETON ISD","H","43","N","Female","Reading","30"
"7207",228901,"GROVETON ISD","H","43","N","Male","Math","60"
"7208",228901,"GROVETON ISD","H","43","N","Male","Reading","40"
"7209",228901,"GROVETON ISD","H","43","N","At_Risk","Math","33"
"7210",228901,"GROVETON ISD","H","43","N","At_Risk","Reading","0"
"7211",228901,"GROVETON ISD","H","43","N","Special","Math","50"
"7212",228901,"GROVETON ISD","H","43","N","Special","Reading","25"
"7213",228903,"TRINITY ISD","G","41","N","All","Math","39"
"7214",228903,"TRINITY ISD","G","41","N","All","Reading","36"
"7215",228903,"TRINITY ISD","G","41","N","Econ_Dis","Math","38"
"7216",228903,"TRINITY ISD","G","41","N","Econ_Dis","Reading","32"
"7217",228903,"TRINITY ISD","G","41","N","Female","Math","29"
"7218",228903,"TRINITY ISD","G","41","N","Female","Reading","29"
"7219",228903,"TRINITY ISD","G","41","N","Male","Math","48"
"7220",228903,"TRINITY ISD","G","41","N","Male","Reading","41"
"7221",228903,"TRINITY ISD","G","41","N","At_Risk","Math","16"
"7222",228903,"TRINITY ISD","G","41","N","At_Risk","Reading","14"
"7223",228903,"TRINITY ISD","G","41","N","Special","Math","11"
"7224",228903,"TRINITY ISD","G","41","N","Special","Reading","22"
"7225",229901,"COLMESNEIL ISD","F","42","N","All","Math","59"
"7226",229901,"COLMESNEIL ISD","F","42","N","All","Reading","41"
"7227",229901,"COLMESNEIL ISD","F","42","N","Econ_Dis","Math","50"
"7228",229901,"COLMESNEIL ISD","F","42","N","Econ_Dis","Reading","25"
"7229",229901,"COLMESNEIL ISD","F","42","N","Female","Math","50"
"7230",229901,"COLMESNEIL ISD","F","42","N","Female","Reading","39"
"7231",229901,"COLMESNEIL ISD","F","42","N","Male","Math","67"
"7232",229901,"COLMESNEIL ISD","F","42","N","Male","Reading","43"
"7233",229901,"COLMESNEIL ISD","F","42","N","At_Risk","Math","36"
"7234",229901,"COLMESNEIL ISD","F","42","N","At_Risk","Reading","21"
"7235",229901,"COLMESNEIL ISD","F","42","N","Special","Math","20"
"7236",229901,"COLMESNEIL ISD","F","42","N","Special","Reading","0"
"7237",229903,"WOODVILLE ISD","G","33","N","All","Math","21"
"7238",229903,"WOODVILLE ISD","G","33","N","All","Reading","23"
"7239",229903,"WOODVILLE ISD","G","33","N","Econ_Dis","Math","12"
"7240",229903,"WOODVILLE ISD","G","33","N","Econ_Dis","Reading","12"
"7241",229903,"WOODVILLE ISD","G","33","N","Female","Math","29"
"7242",229903,"WOODVILLE ISD","G","33","N","Female","Reading","25"
"7243",229903,"WOODVILLE ISD","G","33","N","Male","Math","14"
"7244",229903,"WOODVILLE ISD","G","33","N","Male","Reading","22"
"7245",229903,"WOODVILLE ISD","G","33","N","At_Risk","Math","5"
"7246",229903,"WOODVILLE ISD","G","33","N","At_Risk","Reading","5"
"7247",229903,"WOODVILLE ISD","G","33","N","Special","Math","5"
"7248",229903,"WOODVILLE ISD","G","33","N","Special","Reading","5"
"7249",230901,"BIG SANDY ISD","H","42","N","All","Math","32"
"7250",230901,"BIG SANDY ISD","H","42","N","All","Reading","48"
"7251",230901,"BIG SANDY ISD","H","42","N","Econ_Dis","Math","34"
"7252",230901,"BIG SANDY ISD","H","42","N","Econ_Dis","Reading","51"
"7253",230901,"BIG SANDY ISD","H","42","N","Female","Math","39"
"7254",230901,"BIG SANDY ISD","H","42","N","Female","Reading","57"
"7255",230901,"BIG SANDY ISD","H","42","N","Male","Math","23"
"7256",230901,"BIG SANDY ISD","H","42","N","Male","Reading","36"
"7257",230901,"BIG SANDY ISD","H","42","N","At_Risk","Math","5"
"7258",230901,"BIG SANDY ISD","H","42","N","At_Risk","Reading","10"
"7259",230901,"BIG SANDY ISD","H","42","N","Special","Math","0"
"7260",230901,"BIG SANDY ISD","H","42","N","Special","Reading","0"
"7261",230902,"GILMER ISD","D","41","N","All","Math","45"
"7262",230902,"GILMER ISD","D","41","N","All","Reading","38"
"7263",230902,"GILMER ISD","D","41","N","Econ_Dis","Math","37"
"7264",230902,"GILMER ISD","D","41","N","Econ_Dis","Reading","34"
"7265",230902,"GILMER ISD","D","41","N","Female","Math","41"
"7266",230902,"GILMER ISD","D","41","N","Female","Reading","40"
"7267",230902,"GILMER ISD","D","41","N","Male","Math","48"
"7268",230902,"GILMER ISD","D","41","N","Male","Reading","37"
"7269",230902,"GILMER ISD","D","41","N","At_Risk","Math","32"
"7270",230902,"GILMER ISD","D","41","N","At_Risk","Reading","17"
"7271",230902,"GILMER ISD","D","41","N","Special","Math","50"
"7272",230902,"GILMER ISD","D","41","N","Special","Reading","50"
"7273",230903,"ORE CITY ISD","G","42","N","All","Math","56"
"7274",230903,"ORE CITY ISD","G","42","N","All","Reading","33"
"7275",230903,"ORE CITY ISD","G","42","N","Econ_Dis","Math","54"
"7276",230903,"ORE CITY ISD","G","42","N","Econ_Dis","Reading","33"
"7277",230903,"ORE CITY ISD","G","42","N","Female","Math","47"
"7278",230903,"ORE CITY ISD","G","42","N","Female","Reading","28"
"7279",230903,"ORE CITY ISD","G","42","N","Male","Math","65"
"7280",230903,"ORE CITY ISD","G","42","N","Male","Reading","39"
"7281",230903,"ORE CITY ISD","G","42","N","At_Risk","Math","37"
"7282",230903,"ORE CITY ISD","G","42","N","At_Risk","Reading","13"
"7283",230903,"ORE CITY ISD","G","42","N","Special","Math","40"
"7284",230903,"ORE CITY ISD","G","42","N","Special","Reading","20"
"7285",230905,"HARMONY ISD","E","42","N","All","Math","57"
"7286",230905,"HARMONY ISD","E","42","N","All","Reading","34"
"7287",230905,"HARMONY ISD","E","42","N","Econ_Dis","Math","48"
"7288",230905,"HARMONY ISD","E","42","N","Econ_Dis","Reading","20"
"7289",230905,"HARMONY ISD","E","42","N","Female","Math","47"
"7290",230905,"HARMONY ISD","E","42","N","Female","Reading","41"
"7291",230905,"HARMONY ISD","E","42","N","Male","Math","67"
"7292",230905,"HARMONY ISD","E","42","N","Male","Reading","28"
"7293",230905,"HARMONY ISD","E","42","N","At_Risk","Math","29"
"7294",230905,"HARMONY ISD","E","42","N","At_Risk","Reading","6"
"7295",230905,"HARMONY ISD","E","42","N","Special","Math","33"
"7296",230905,"HARMONY ISD","E","42","N","Special","Reading","0"
"7297",230906,"NEW DIANA ISD","D","42","N","All","Math","78"
"7298",230906,"NEW DIANA ISD","D","42","N","All","Reading","72"
"7299",230906,"NEW DIANA ISD","D","42","N","Econ_Dis","Math","71"
"7300",230906,"NEW DIANA ISD","D","42","N","Econ_Dis","Reading","63"
"7301",230906,"NEW DIANA ISD","D","42","N","Female","Math","74"
"7302",230906,"NEW DIANA ISD","D","42","N","Female","Reading","70"
"7303",230906,"NEW DIANA ISD","D","42","N","Male","Math","82"
"7304",230906,"NEW DIANA ISD","D","42","N","Male","Reading","73"
"7305",230906,"NEW DIANA ISD","D","42","N","At_Risk","Math","50"
"7306",230906,"NEW DIANA ISD","D","42","N","At_Risk","Reading","40"
"7307",230906,"NEW DIANA ISD","D","42","N","Special","Math","40"
"7308",230906,"NEW DIANA ISD","D","42","N","Special","Reading","40"
"7309",231901,"MCCAMEY ISD","H","43","N","All","Math","34"
"7310",231901,"MCCAMEY ISD","H","43","N","All","Reading","29"
"7311",231901,"MCCAMEY ISD","H","43","N","Econ_Dis","Math","28"
"7312",231901,"MCCAMEY ISD","H","43","N","Econ_Dis","Reading","21"
"7313",231901,"MCCAMEY ISD","H","43","N","Female","Math","18"
"7314",231901,"MCCAMEY ISD","H","43","N","Female","Reading","29"
"7315",231901,"MCCAMEY ISD","H","43","N","Male","Math","48"
"7316",231901,"MCCAMEY ISD","H","43","N","Male","Reading","29"
"7317",231901,"MCCAMEY ISD","H","43","N","At_Risk","Math","20"
"7318",231901,"MCCAMEY ISD","H","43","N","At_Risk","Reading","17"
"7319",231901,"MCCAMEY ISD","H","43","N","Special","Math","40"
"7320",231901,"MCCAMEY ISD","H","43","N","Special","Reading","40"
"7321",232903,"UVALDE CISD","E","33","N","All","Math","29"
"7322",232903,"UVALDE CISD","E","33","N","All","Reading","28"
"7323",232903,"UVALDE CISD","E","33","N","Econ_Dis","Math","27"
"7324",232903,"UVALDE CISD","E","33","N","Econ_Dis","Reading","26"
"7325",232903,"UVALDE CISD","E","33","N","Female","Math","26"
"7326",232903,"UVALDE CISD","E","33","N","Female","Reading","28"
"7327",232903,"UVALDE CISD","E","33","N","Male","Math","33"
"7328",232903,"UVALDE CISD","E","33","N","Male","Reading","27"
"7329",232903,"UVALDE CISD","E","33","N","At_Risk","Math","20"
"7330",232903,"UVALDE CISD","E","33","N","At_Risk","Reading","15"
"7331",232903,"UVALDE CISD","E","33","N","Special","Math","30"
"7332",232903,"UVALDE CISD","E","33","N","Special","Reading","22"
"7333",233901,"SAN FELIPE-DEL RIO CISD","E","33","N","All","Math","32"
"7334",233901,"SAN FELIPE-DEL RIO CISD","E","33","N","All","Reading","32"
"7335",233901,"SAN FELIPE-DEL RIO CISD","E","33","N","Econ_Dis","Math","26"
"7336",233901,"SAN FELIPE-DEL RIO CISD","E","33","N","Econ_Dis","Reading","24"
"7337",233901,"SAN FELIPE-DEL RIO CISD","E","33","N","Female","Math","32"
"7338",233901,"SAN FELIPE-DEL RIO CISD","E","33","N","Female","Reading","37"
"7339",233901,"SAN FELIPE-DEL RIO CISD","E","33","N","Male","Math","32"
"7340",233901,"SAN FELIPE-DEL RIO CISD","E","33","N","Male","Reading","27"
"7341",233901,"SAN FELIPE-DEL RIO CISD","E","33","N","At_Risk","Math","21"
"7342",233901,"SAN FELIPE-DEL RIO CISD","E","33","N","At_Risk","Reading","18"
"7343",233901,"SAN FELIPE-DEL RIO CISD","E","33","N","Special","Math","19"
"7344",233901,"SAN FELIPE-DEL RIO CISD","E","33","N","Special","Reading","22"
"7345",234902,"CANTON ISD","E","32","N","All","Math","71"
"7346",234902,"CANTON ISD","E","32","N","All","Reading","55"
"7347",234902,"CANTON ISD","E","32","N","Econ_Dis","Math","65"
"7348",234902,"CANTON ISD","E","32","N","Econ_Dis","Reading","44"
"7349",234902,"CANTON ISD","E","32","N","Female","Math","68"
"7350",234902,"CANTON ISD","E","32","N","Female","Reading","52"
"7351",234902,"CANTON ISD","E","32","N","Male","Math","74"
"7352",234902,"CANTON ISD","E","32","N","Male","Reading","57"
"7353",234902,"CANTON ISD","E","32","N","At_Risk","Math","46"
"7354",234902,"CANTON ISD","E","32","N","At_Risk","Reading","15"
"7355",234902,"CANTON ISD","E","32","N","Special","Math","54"
"7356",234902,"CANTON ISD","E","32","N","Special","Reading","15"
"7357",234903,"EDGEWOOD ISD","G","42","N","All","Math","55"
"7358",234903,"EDGEWOOD ISD","G","42","N","All","Reading","64"
"7359",234903,"EDGEWOOD ISD","G","42","N","Econ_Dis","Math","50"
